TenantId,AccountId,AccountType,AdditionalFields,RawEventData,ReportId,ObjectId,ObjectType,ObjectName,ActivityObjects,ActivityType,UserAgent,ISP,City,CountryCode,IsAnonymousProxy,IsExternalUser,IsImpersonated,IPAddress,IPCategory,IPTags,OSPlatform,DeviceType,IsAdminOperation,AccountDisplayName,AccountObjectId,AppInstanceId,ApplicationId,Application,ActionType,UserAgentTags,TimeGenerated,Timestamp,AuditSource,LastSeenForUser,OAuthAppId,SessionData,UncommonForUser,SourceSystem,Type
tenant-lab-001-a000-0000-0000-000000000001,priya.nair@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-47"",""SensitivityLabel"":""Internal""}",rpt-cloud-n47,obj-sp-n47,File,/sites/Finance/Shared Documents/Document47.docx,"[{""Name"":""Document47.docx"",""Type"":""File"",""Id"":""file-id-n47""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.14.22,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Priya Nair,oid-priya-nair-4444,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T15:29:00Z,2026-05-28T15:29:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-47"",""CorrelationId"":""corr-noise-47""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,liam.chen@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-48"",""SensitivityLabel"":""Internal""}",rpt-cloud-n48,obj-sp-n48,File,/sites/Marketing/Shared Documents/Document48.docx,"[{""Name"":""Document48.docx"",""Type"":""File"",""Id"":""file-id-n48""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.15.44,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Liam Chen,oid-liam-chen-5555,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T16:36:00Z,2026-05-28T16:36:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-48"",""CorrelationId"":""corr-noise-48""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,samira.holt@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-49"",""SensitivityLabel"":""Internal""}",rpt-cloud-n49,obj-sp-n49,File,/sites/IT/Shared Documents/Document49.docx,"[{""Name"":""Document49.docx"",""Type"":""File"",""Id"":""file-id-n49""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.16.55,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Samira Holt,oid-samira-holt-6666,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T17:43:00Z,2026-05-28T17:43:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-49"",""CorrelationId"":""corr-noise-49""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,morgan.kim@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-50"",""SensitivityLabel"":""Internal""}",rpt-cloud-n50,obj-sp-n50,File,/sites/Engineering/Shared Documents/Document50.docx,"[{""Name"":""Document50.docx"",""Type"":""File"",""Id"":""file-id-n50""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.11.33,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Morgan Kim,oid-morgan-kim-2222,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T08:50:00Z,2026-05-28T08:50:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-50"",""CorrelationId"":""corr-noise-50""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,alex.park@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-51"",""SensitivityLabel"":""Internal""}",rpt-cloud-n51,obj-sp-n51,File,/sites/HR/Shared Documents/Document51.docx,"[{""Name"":""Document51.docx"",""Type"":""File"",""Id"":""file-id-n51""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.12.88,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Alex Park,oid-alex-park-3333,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T09:57:00Z,2026-05-28T09:57:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-51"",""CorrelationId"":""corr-noise-51""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,priya.nair@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-52"",""SensitivityLabel"":""Internal""}",rpt-cloud-n52,obj-sp-n52,File,/sites/Finance/Shared Documents/Document52.docx,"[{""Name"":""Document52.docx"",""Type"":""File"",""Id"":""file-id-n52""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.14.22,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Priya Nair,oid-priya-nair-4444,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T10:04:00Z,2026-05-28T10:04:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-52"",""CorrelationId"":""corr-noise-52""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,liam.chen@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-53"",""SensitivityLabel"":""Internal""}",rpt-cloud-n53,obj-sp-n53,File,/sites/Marketing/Shared Documents/Document53.docx,"[{""Name"":""Document53.docx"",""Type"":""File"",""Id"":""file-id-n53""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.15.44,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Liam Chen,oid-liam-chen-5555,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T11:11:00Z,2026-05-28T11:11:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-53"",""CorrelationId"":""corr-noise-53""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,samira.holt@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-54"",""SensitivityLabel"":""Internal""}",rpt-cloud-n54,obj-sp-n54,File,/sites/IT/Shared Documents/Document54.docx,"[{""Name"":""Document54.docx"",""Type"":""File"",""Id"":""file-id-n54""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.16.55,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Samira Holt,oid-samira-holt-6666,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T12:18:00Z,2026-05-28T12:18:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-54"",""CorrelationId"":""corr-noise-54""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,morgan.kim@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-55"",""SensitivityLabel"":""Internal""}",rpt-cloud-n55,obj-sp-n55,File,/sites/Engineering/Shared Documents/Document55.docx,"[{""Name"":""Document55.docx"",""Type"":""File"",""Id"":""file-id-n55""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.11.33,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Morgan Kim,oid-morgan-kim-2222,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T13:25:00Z,2026-05-28T13:25:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-55"",""CorrelationId"":""corr-noise-55""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,alex.park@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-56"",""SensitivityLabel"":""Internal""}",rpt-cloud-n56,obj-sp-n56,File,/sites/HR/Shared Documents/Document56.docx,"[{""Name"":""Document56.docx"",""Type"":""File"",""Id"":""file-id-n56""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.12.88,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Alex Park,oid-alex-park-3333,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T14:32:00Z,2026-05-28T14:32:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-56"",""CorrelationId"":""corr-noise-56""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,priya.nair@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-57"",""SensitivityLabel"":""Internal""}",rpt-cloud-n57,obj-sp-n57,File,/sites/Finance/Shared Documents/Document57.docx,"[{""Name"":""Document57.docx"",""Type"":""File"",""Id"":""file-id-n57""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.14.22,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Priya Nair,oid-priya-nair-4444,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T15:39:00Z,2026-05-28T15:39:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-57"",""CorrelationId"":""corr-noise-57""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,liam.chen@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-58"",""SensitivityLabel"":""Internal""}",rpt-cloud-n58,obj-sp-n58,File,/sites/Marketing/Shared Documents/Document58.docx,"[{""Name"":""Document58.docx"",""Type"":""File"",""Id"":""file-id-n58""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.15.44,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Liam Chen,oid-liam-chen-5555,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T16:46:00Z,2026-05-28T16:46:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-58"",""CorrelationId"":""corr-noise-58""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,samira.holt@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-59"",""SensitivityLabel"":""Internal""}",rpt-cloud-n59,obj-sp-n59,File,/sites/IT/Shared Documents/Document59.docx,"[{""Name"":""Document59.docx"",""Type"":""File"",""Id"":""file-id-n59""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.16.55,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Samira Holt,oid-samira-holt-6666,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T17:53:00Z,2026-05-28T17:53:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-59"",""CorrelationId"":""corr-noise-59""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,morgan.kim@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-60"",""SensitivityLabel"":""Internal""}",rpt-cloud-n60,obj-sp-n60,File,/sites/Engineering/Shared Documents/Document60.docx,"[{""Name"":""Document60.docx"",""Type"":""File"",""Id"":""file-id-n60""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.11.33,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Morgan Kim,oid-morgan-kim-2222,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T08:00:00Z,2026-05-28T08:00:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-60"",""CorrelationId"":""corr-noise-60""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,alex.park@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-61"",""SensitivityLabel"":""Internal""}",rpt-cloud-n61,obj-sp-n61,File,/sites/HR/Shared Documents/Document61.docx,"[{""Name"":""Document61.docx"",""Type"":""File"",""Id"":""file-id-n61""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.12.88,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Alex Park,oid-alex-park-3333,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T09:07:00Z,2026-05-28T09:07:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-61"",""CorrelationId"":""corr-noise-61""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,priya.nair@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-62"",""SensitivityLabel"":""Internal""}",rpt-cloud-n62,obj-sp-n62,File,/sites/Finance/Shared Documents/Document62.docx,"[{""Name"":""Document62.docx"",""Type"":""File"",""Id"":""file-id-n62""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.14.22,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Priya Nair,oid-priya-nair-4444,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T10:14:00Z,2026-05-28T10:14:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-62"",""CorrelationId"":""corr-noise-62""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,liam.chen@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-63"",""SensitivityLabel"":""Internal""}",rpt-cloud-n63,obj-sp-n63,File,/sites/Marketing/Shared Documents/Document63.docx,"[{""Name"":""Document63.docx"",""Type"":""File"",""Id"":""file-id-n63""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.15.44,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Liam Chen,oid-liam-chen-5555,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T11:21:00Z,2026-05-28T11:21:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-63"",""CorrelationId"":""corr-noise-63""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,samira.holt@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-64"",""SensitivityLabel"":""Internal""}",rpt-cloud-n64,obj-sp-n64,File,/sites/IT/Shared Documents/Document64.docx,"[{""Name"":""Document64.docx"",""Type"":""File"",""Id"":""file-id-n64""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.16.55,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Samira Holt,oid-samira-holt-6666,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T12:28:00Z,2026-05-28T12:28:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-64"",""CorrelationId"":""corr-noise-64""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,morgan.kim@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-65"",""SensitivityLabel"":""Internal""}",rpt-cloud-n65,obj-sp-n65,File,/sites/Engineering/Shared Documents/Document65.docx,"[{""Name"":""Document65.docx"",""Type"":""File"",""Id"":""file-id-n65""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.11.33,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Morgan Kim,oid-morgan-kim-2222,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T13:35:00Z,2026-05-28T13:35:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-65"",""CorrelationId"":""corr-noise-65""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,alex.park@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-66"",""SensitivityLabel"":""Internal""}",rpt-cloud-n66,obj-sp-n66,File,/sites/HR/Shared Documents/Document66.docx,"[{""Name"":""Document66.docx"",""Type"":""File"",""Id"":""file-id-n66""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.12.88,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Alex Park,oid-alex-park-3333,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T14:42:00Z,2026-05-28T14:42:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-66"",""CorrelationId"":""corr-noise-66""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,priya.nair@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-67"",""SensitivityLabel"":""Internal""}",rpt-cloud-n67,obj-sp-n67,File,/sites/Finance/Shared Documents/Document67.docx,"[{""Name"":""Document67.docx"",""Type"":""File"",""Id"":""file-id-n67""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.14.22,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Priya Nair,oid-priya-nair-4444,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T15:49:00Z,2026-05-28T15:49:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-67"",""CorrelationId"":""corr-noise-67""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,liam.chen@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-68"",""SensitivityLabel"":""Internal""}",rpt-cloud-n68,obj-sp-n68,File,/sites/Marketing/Shared Documents/Document68.docx,"[{""Name"":""Document68.docx"",""Type"":""File"",""Id"":""file-id-n68""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.15.44,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Liam Chen,oid-liam-chen-5555,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T16:56:00Z,2026-05-28T16:56:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-68"",""CorrelationId"":""corr-noise-68""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,samira.holt@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-69"",""SensitivityLabel"":""Internal""}",rpt-cloud-n69,obj-sp-n69,File,/sites/IT/Shared Documents/Document69.docx,"[{""Name"":""Document69.docx"",""Type"":""File"",""Id"":""file-id-n69""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.16.55,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Samira Holt,oid-samira-holt-6666,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T17:03:00Z,2026-05-28T17:03:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-69"",""CorrelationId"":""corr-noise-69""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,morgan.kim@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-70"",""SensitivityLabel"":""Internal""}",rpt-cloud-n70,obj-sp-n70,File,/sites/Engineering/Shared Documents/Document70.docx,"[{""Name"":""Document70.docx"",""Type"":""File"",""Id"":""file-id-n70""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.11.33,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Morgan Kim,oid-morgan-kim-2222,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T08:10:00Z,2026-05-28T08:10:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-70"",""CorrelationId"":""corr-noise-70""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,alex.park@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-71"",""SensitivityLabel"":""Internal""}",rpt-cloud-n71,obj-sp-n71,File,/sites/HR/Shared Documents/Document71.docx,"[{""Name"":""Document71.docx"",""Type"":""File"",""Id"":""file-id-n71""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.12.88,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Alex Park,oid-alex-park-3333,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T09:17:00Z,2026-05-28T09:17:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-71"",""CorrelationId"":""corr-noise-71""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,priya.nair@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-72"",""SensitivityLabel"":""Internal""}",rpt-cloud-n72,obj-sp-n72,File,/sites/Finance/Shared Documents/Document72.docx,"[{""Name"":""Document72.docx"",""Type"":""File"",""Id"":""file-id-n72""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.14.22,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Priya Nair,oid-priya-nair-4444,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T10:24:00Z,2026-05-28T10:24:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-72"",""CorrelationId"":""corr-noise-72""}","{""Score"":5}",Detection,CloudAppEvents
tenant-lab-001-a000-0000-0000-000000000001,liam.chen@creditsafe.com,Regular,"{""Site"":""TeamSite"",""MembershipVerified"":true}","{""Workload"":""SharePoint"",""ListId"":""list-site-73"",""SensitivityLabel"":""Internal""}",rpt-cloud-n73,obj-sp-n73,File,/sites/Marketing/Shared Documents/Document73.docx,"[{""Name"":""Document73.docx"",""Type"":""File"",""Id"":""file-id-n73""}]",FilePreviewed,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/124.0,Corp ISP Lab,Cardiff,GB,0,0,0,10.24.15.44,Corporate,"[""CorpNetwork""]",Windows,Desktop,0,Liam Chen,oid-liam-chen-5555,0,20893,Microsoft SharePoint Online,FilePreviewed,[],2026-05-28T11:31:00Z,2026-05-28T11:31:00Z,Defender for Cloud Apps,"{""LastFileDownload"":""2026-05-15""}",00000003-0000-0ff1-ce00-000000000000,"{""SessionId"":""sess-noise-73"",""CorrelationId"":""corr-noise-73""}","{""Score"":5}",Detection,CloudAppEvents
