TenantId,AttachmentCount,AuthenticationDetails,AdditionalFields,ConfidenceLevel,Connectors,DetectionMethods,DeliveryAction,DeliveryLocation,EmailClusterId,EmailDirection,EmailLanguage,EmailAction,EmailActionPolicy,EmailActionPolicyGuid,OrgLevelAction,OrgLevelPolicy,InternetMessageId,NetworkMessageId,RecipientEmailAddress,RecipientObjectId,ReportId,SenderDisplayName,SenderFromAddress,SenderFromDomain,SenderObjectId,SenderIPv4,SenderIPv6,SenderMailFromAddress,SenderMailFromDomain,Subject,ThreatTypes,ThreatNames,TimeGenerated,LastEventExecutionTime,Timestamp,UrlCount,UserLevelAction,UserLevelPolicy,BulkComplaintLevel,LatestDeliveryLocation,LatestDeliveryAction,ExchangeTransportRule,DistributionList,ForwardingInformation,Context,To,Cc,ThreatClassification,Type
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-65@mail.example>,nm-noise-65,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--65,Data Platform Team,news@newsletter65.example,newsletter65.example,,10.0.0.1,,news@newsletter65.example,newsletter65.example,Newsletter 65,,,2026-05-28T11:35:00Z,2026-05-28T11:35:00Z,2026-05-28T11:35:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-66@mail.example>,nm-noise-66,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--66,Data Platform Team,news@newsletter66.example,newsletter66.example,,10.0.0.1,,news@newsletter66.example,newsletter66.example,Newsletter 66,,,2026-05-28T12:42:00Z,2026-05-28T12:42:00Z,2026-05-28T12:42:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-67@mail.example>,nm-noise-67,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--67,Data Platform Team,news@newsletter67.example,newsletter67.example,,10.0.0.1,,news@newsletter67.example,newsletter67.example,Newsletter 67,,,2026-05-28T13:49:00Z,2026-05-28T13:49:00Z,2026-05-28T13:49:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-68@mail.example>,nm-noise-68,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--68,Data Platform Team,news@newsletter68.example,newsletter68.example,,10.0.0.1,,news@newsletter68.example,newsletter68.example,Newsletter 68,,,2026-05-28T14:56:00Z,2026-05-28T14:56:00Z,2026-05-28T14:56:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-69@mail.example>,nm-noise-69,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--69,Data Platform Team,news@newsletter69.example,newsletter69.example,,10.0.0.1,,news@newsletter69.example,newsletter69.example,Newsletter 69,,,2026-05-28T15:03:00Z,2026-05-28T15:03:00Z,2026-05-28T15:03:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-70@mail.example>,nm-noise-70,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--70,Data Platform Team,news@newsletter70.example,newsletter70.example,,10.0.0.1,,news@newsletter70.example,newsletter70.example,Newsletter 70,,,2026-05-28T16:10:00Z,2026-05-28T16:10:00Z,2026-05-28T16:10:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-71@mail.example>,nm-noise-71,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--71,Data Platform Team,news@newsletter71.example,newsletter71.example,,10.0.0.1,,news@newsletter71.example,newsletter71.example,Newsletter 71,,,2026-05-28T17:17:00Z,2026-05-28T17:17:00Z,2026-05-28T17:17:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-72@mail.example>,nm-noise-72,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--72,Data Platform Team,news@newsletter72.example,newsletter72.example,,10.0.0.1,,news@newsletter72.example,newsletter72.example,Newsletter 72,,,2026-05-28T06:24:00Z,2026-05-28T06:24:00Z,2026-05-28T06:24:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-73@mail.example>,nm-noise-73,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--73,Data Platform Team,news@newsletter73.example,newsletter73.example,,10.0.0.1,,news@newsletter73.example,newsletter73.example,Newsletter 73,,,2026-05-28T07:31:00Z,2026-05-28T07:31:00Z,2026-05-28T07:31:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-74@mail.example>,nm-noise-74,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--74,Data Platform Team,news@newsletter74.example,newsletter74.example,,10.0.0.1,,news@newsletter74.example,newsletter74.example,Newsletter 74,,,2026-05-28T08:38:00Z,2026-05-28T08:38:00Z,2026-05-28T08:38:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-75@mail.example>,nm-noise-75,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--75,Data Platform Team,news@newsletter75.example,newsletter75.example,,10.0.0.1,,news@newsletter75.example,newsletter75.example,Newsletter 75,,,2026-05-28T09:45:00Z,2026-05-28T09:45:00Z,2026-05-28T09:45:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-76@mail.example>,nm-noise-76,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--76,Data Platform Team,news@newsletter76.example,newsletter76.example,,10.0.0.1,,news@newsletter76.example,newsletter76.example,Newsletter 76,,,2026-05-28T10:52:00Z,2026-05-28T10:52:00Z,2026-05-28T10:52:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-77@mail.example>,nm-noise-77,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--77,Data Platform Team,news@newsletter77.example,newsletter77.example,,10.0.0.1,,news@newsletter77.example,newsletter77.example,Newsletter 77,,,2026-05-28T11:59:00Z,2026-05-28T11:59:00Z,2026-05-28T11:59:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-78@mail.example>,nm-noise-78,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--78,Data Platform Team,news@newsletter78.example,newsletter78.example,,10.0.0.1,,news@newsletter78.example,newsletter78.example,Newsletter 78,,,2026-05-28T12:06:00Z,2026-05-28T12:06:00Z,2026-05-28T12:06:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-79@mail.example>,nm-noise-79,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--79,Data Platform Team,news@newsletter79.example,newsletter79.example,,10.0.0.1,,news@newsletter79.example,newsletter79.example,Newsletter 79,,,2026-05-28T13:13:00Z,2026-05-28T13:13:00Z,2026-05-28T13:13:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-80@mail.example>,nm-noise-80,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--80,Data Platform Team,news@newsletter80.example,newsletter80.example,,10.0.0.1,,news@newsletter80.example,newsletter80.example,Newsletter 80,,,2026-05-28T14:20:00Z,2026-05-28T14:20:00Z,2026-05-28T14:20:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-81@mail.example>,nm-noise-81,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--81,Data Platform Team,news@newsletter81.example,newsletter81.example,,10.0.0.1,,news@newsletter81.example,newsletter81.example,Newsletter 81,,,2026-05-28T15:27:00Z,2026-05-28T15:27:00Z,2026-05-28T15:27:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-82@mail.example>,nm-noise-82,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--82,Data Platform Team,news@newsletter82.example,newsletter82.example,,10.0.0.1,,news@newsletter82.example,newsletter82.example,Newsletter 82,,,2026-05-28T16:34:00Z,2026-05-28T16:34:00Z,2026-05-28T16:34:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-83@mail.example>,nm-noise-83,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--83,Data Platform Team,news@newsletter83.example,newsletter83.example,,10.0.0.1,,news@newsletter83.example,newsletter83.example,Newsletter 83,,,2026-05-28T17:41:00Z,2026-05-28T17:41:00Z,2026-05-28T17:41:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-84@mail.example>,nm-noise-84,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--84,Data Platform Team,news@newsletter84.example,newsletter84.example,,10.0.0.1,,news@newsletter84.example,newsletter84.example,Newsletter 84,,,2026-05-28T06:48:00Z,2026-05-28T06:48:00Z,2026-05-28T06:48:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-85@mail.example>,nm-noise-85,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--85,Data Platform Team,news@newsletter85.example,newsletter85.example,,10.0.0.1,,news@newsletter85.example,newsletter85.example,Newsletter 85,,,2026-05-28T07:55:00Z,2026-05-28T07:55:00Z,2026-05-28T07:55:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-86@mail.example>,nm-noise-86,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--86,Data Platform Team,news@newsletter86.example,newsletter86.example,,10.0.0.1,,news@newsletter86.example,newsletter86.example,Newsletter 86,,,2026-05-28T08:02:00Z,2026-05-28T08:02:00Z,2026-05-28T08:02:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-87@mail.example>,nm-noise-87,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--87,Data Platform Team,news@newsletter87.example,newsletter87.example,,10.0.0.1,,news@newsletter87.example,newsletter87.example,Newsletter 87,,,2026-05-28T09:09:00Z,2026-05-28T09:09:00Z,2026-05-28T09:09:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-88@mail.example>,nm-noise-88,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--88,Data Platform Team,news@newsletter88.example,newsletter88.example,,10.0.0.1,,news@newsletter88.example,newsletter88.example,Newsletter 88,,,2026-05-28T10:16:00Z,2026-05-28T10:16:00Z,2026-05-28T10:16:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-89@mail.example>,nm-noise-89,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--89,Data Platform Team,news@newsletter89.example,newsletter89.example,,10.0.0.1,,news@newsletter89.example,newsletter89.example,Newsletter 89,,,2026-05-28T11:23:00Z,2026-05-28T11:23:00Z,2026-05-28T11:23:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-90@mail.example>,nm-noise-90,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--90,Data Platform Team,news@newsletter90.example,newsletter90.example,,10.0.0.1,,news@newsletter90.example,newsletter90.example,Newsletter 90,,,2026-05-28T12:30:00Z,2026-05-28T12:30:00Z,2026-05-28T12:30:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-91@mail.example>,nm-noise-91,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--91,Data Platform Team,news@newsletter91.example,newsletter91.example,,10.0.0.1,,news@newsletter91.example,newsletter91.example,Newsletter 91,,,2026-05-28T13:37:00Z,2026-05-28T13:37:00Z,2026-05-28T13:37:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-92@mail.example>,nm-noise-92,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--92,Data Platform Team,news@newsletter92.example,newsletter92.example,,10.0.0.1,,news@newsletter92.example,newsletter92.example,Newsletter 92,,,2026-05-28T14:44:00Z,2026-05-28T14:44:00Z,2026-05-28T14:44:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-93@mail.example>,nm-noise-93,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--93,Data Platform Team,news@newsletter93.example,newsletter93.example,,10.0.0.1,,news@newsletter93.example,newsletter93.example,Newsletter 93,,,2026-05-28T15:51:00Z,2026-05-28T15:51:00Z,2026-05-28T15:51:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-94@mail.example>,nm-noise-94,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--94,Data Platform Team,news@newsletter94.example,newsletter94.example,,10.0.0.1,,news@newsletter94.example,newsletter94.example,Newsletter 94,,,2026-05-28T16:58:00Z,2026-05-28T16:58:00Z,2026-05-28T16:58:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-95@mail.example>,nm-noise-95,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--95,Data Platform Team,news@newsletter95.example,newsletter95.example,,10.0.0.1,,news@newsletter95.example,newsletter95.example,Newsletter 95,,,2026-05-28T17:05:00Z,2026-05-28T17:05:00Z,2026-05-28T17:05:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-96@mail.example>,nm-noise-96,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--96,Data Platform Team,news@newsletter96.example,newsletter96.example,,10.0.0.1,,news@newsletter96.example,newsletter96.example,Newsletter 96,,,2026-05-28T06:12:00Z,2026-05-28T06:12:00Z,2026-05-28T06:12:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-97@mail.example>,nm-noise-97,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--97,Data Platform Team,news@newsletter97.example,newsletter97.example,,10.0.0.1,,news@newsletter97.example,newsletter97.example,Newsletter 97,,,2026-05-28T07:19:00Z,2026-05-28T07:19:00Z,2026-05-28T07:19:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-98@mail.example>,nm-noise-98,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--98,Data Platform Team,news@newsletter98.example,newsletter98.example,,10.0.0.1,,news@newsletter98.example,newsletter98.example,Newsletter 98,,,2026-05-28T08:26:00Z,2026-05-28T08:26:00Z,2026-05-28T08:26:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
tenant-lab-001-a000-0000-0000-000000000001,1,"{""SPF"":""Pass"",""DKIM"":""Pass"",""DMARC"":""Pass""}","{""UserReportedPhish"":false,""RootCause"":""Unrelated marketing""}",None,,AllowList,Delivered,Inbox,10001,Inbound,en,Delivered,,,Allow,Default,<nm-noise-99@mail.example>,nm-noise-99,jordan.velez@creditsafe.com,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,rpt-email--99,Data Platform Team,news@newsletter99.example,newsletter99.example,,10.0.0.1,,news@newsletter99.example,newsletter99.example,Newsletter 99,,,2026-05-28T09:33:00Z,2026-05-28T09:33:00Z,2026-05-28T09:33:12Z,1,,,1,Inbox,Delivered,,,,Email,"[""jordan.velez@creditsafe.com""]",[],None,EmailEvents
