TenantId,SourceSystem,TimeGenerated,ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CorrelationId,Resource,ResourceGroup,ResourceProvider,Identity,Level,Location,AlternateSignInName,AppDisplayName,AppId,AuthenticationContextClassReferences,AuthenticationDetails,AppliedEventListeners,AuthenticationMethodsUsed,AuthenticationProcessingDetails,AuthenticationRequirement,AuthenticationRequirementPolicies,ClientAppUsed,ConditionalAccessPolicies,ConditionalAccessStatus,CreatedDateTime,DeviceDetail,IsInteractive,Id,IPAddress,IsRisky,LocationDetails,MfaDetail,NetworkLocationDetails,OriginalRequestId,ProcessingTimeInMilliseconds,RiskDetail,RiskEventTypes,RiskState,Status,UserPrincipalName,SessionId,RiskLevel,Type
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T09:50:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,135,corr-scan-0950,,,,svc-scanner@creditsafe.com,Informational,UK South,svc-scanner@creditsafe.com,Microsoft Graph,00000003-0000-0000-c000-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":false,""Methods"":[]}",,None,,singleFactorAuthentication,,Mobile Apps and Desktop clients,[],success,2026-05-28T09:50:00Z,"{""displayName"":"""",""operatingSystem"":""Windows 11""}",0,sig-0055,10.0.8.12,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""none"",""result"":""success""}",,req-0055,175,,,none,"{""additionalDetails"":""""}",svc-scanner@creditsafe.com,,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T09:52:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,136,corr-pn-0952,,,,priya.nair@creditsafe.com,Informational,UK South,priya.nair@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T09:52:00Z,"{""displayName"":""CS-LT-05219"",""operatingSystem"":""Windows 11""}",1,sig-0056,10.24.14.22,0,"{""City"":""London"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0056,176,,,none,"{""additionalDetails"":""""}",priya.nair@creditsafe.com,sess-pn-0952,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T09:55:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,137,corr-sh-0955,,,,samira.holt@creditsafe.com,Informational,UK South,samira.holt@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T09:55:00Z,"{""displayName"":""CS-LT-04773"",""operatingSystem"":""Windows 11""}",1,sig-0057,10.24.21.77,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0057,177,,,none,"{""additionalDetails"":""""}",samira.holt@creditsafe.com,sess-sh-0955,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T09:58:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,138,corr-mk-0958,,,,morgan.kim@creditsafe.com,Informational,UK South,morgan.kim@creditsafe.com,Azure Portal,00000003-0000-0000-c000-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T09:58:00Z,"{""displayName"":""CS-LT-03811"",""operatingSystem"":""Windows 11""}",1,sig-0058,10.24.16.10,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0058,178,,,none,"{""additionalDetails"":""""}",morgan.kim@creditsafe.com,sess-mk-0958,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:00:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,139,corr-lc-1000,,,,liam.chen@creditsafe.com,Informational,UK South,liam.chen@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:00:00Z,"{""displayName"":""CS-DEV-01407"",""operatingSystem"":""Windows 11""}",1,sig-0059,10.24.19.44,0,"{""City"":""Bristol"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0059,179,,,none,"{""additionalDetails"":""""}",liam.chen@creditsafe.com,sess-lc-1000,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:02:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,140,corr-jv-1002,,,,jordan.velez@creditsafe.com,Informational,UK South,jordan.velez@creditsafe.com,Microsoft Office,d3590ed6-52b3-4102-aeff-aad2292ab01c,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Mobile Apps and Desktop clients,[],success,2026-05-28T10:02:00Z,"{""displayName"":""CS-DEV-01982"",""operatingSystem"":""Windows 11""}",1,sig-0060,10.24.18.55,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0060,180,,,none,"{""additionalDetails"":""""}",jordan.velez@creditsafe.com,sess-jv-1002,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:05:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,141,corr-ap-1005,,,,alex.park@creditsafe.com,Informational,UK South,alex.park@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:05:00Z,"{""displayName"":""CS-LT-04421"",""operatingSystem"":""Windows 11""}",1,sig-0061,10.24.12.88,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0061,181,,,none,"{""additionalDetails"":""""}",alex.park@creditsafe.com,sess-ap-1005,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:08:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,142,corr-nb-1008,,,,noah.banks@creditsafe.com,Informational,UK South,noah.banks@creditsafe.com,Azure Portal,00000003-0000-0000-c000-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:08:00Z,"{""displayName"":""CS-LT-06102"",""operatingSystem"":""Windows 11""}",1,sig-0062,198.18.0.60,0,"{""City"":""Edinburgh"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0062,182,,,none,"{""additionalDetails"":""""}",noah.banks@creditsafe.com,sess-nb-1008,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:10:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,143,corr-pn-1010,,,,priya.nair@creditsafe.com,Informational,UK South,priya.nair@creditsafe.com,Microsoft Teams,48ad82fe-8d80-4c8c-8c3c-3c3c3c3c3c3c,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:10:00Z,"{""displayName"":""CS-LT-05219"",""operatingSystem"":""Windows 11""}",1,sig-0063,10.24.14.22,0,"{""City"":""London"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0063,183,,,none,"{""additionalDetails"":""""}",priya.nair@creditsafe.com,sess-pn-1010,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:12:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,144,corr-sh-1012,,,,samira.holt@creditsafe.com,Informational,UK South,samira.holt@creditsafe.com,Microsoft Office,d3590ed6-52b3-4102-aeff-aad2292ab01c,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Mobile Apps and Desktop clients,[],success,2026-05-28T10:12:00Z,"{""displayName"":""CS-LT-04773"",""operatingSystem"":""Windows 11""}",1,sig-0064,10.24.21.77,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0064,184,,,none,"{""additionalDetails"":""""}",samira.holt@creditsafe.com,sess-sh-1012,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:15:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,145,corr-mk-1015,,,,morgan.kim@creditsafe.com,Informational,UK South,morgan.kim@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:15:00Z,"{""displayName"":""CS-LT-03811"",""operatingSystem"":""Windows 11""}",1,sig-0065,10.24.16.10,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0065,185,,,none,"{""additionalDetails"":""""}",morgan.kim@creditsafe.com,sess-mk-1015,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:18:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,146,corr-jv-1018,,,,jordan.velez@creditsafe.com,Informational,UK South,jordan.velez@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:18:00Z,"{""displayName"":""CS-DEV-01982"",""operatingSystem"":""Windows 11""}",1,sig-0066,10.24.18.55,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0066,186,,,none,"{""additionalDetails"":""""}",jordan.velez@creditsafe.com,sess-jv-1018,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:20:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,147,corr-lc-1020,,,,liam.chen@creditsafe.com,Informational,UK South,liam.chen@creditsafe.com,Azure DevOps,499b84ac-1321-427f-aa17-267ca0a5a001,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:20:00Z,"{""displayName"":""CS-DEV-01407"",""operatingSystem"":""Windows 11""}",1,sig-0067,10.24.19.44,0,"{""City"":""Bristol"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0067,187,,,none,"{""additionalDetails"":""""}",liam.chen@creditsafe.com,sess-lc-1020,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:25:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,148,corr-gv-1025,,,,guest.vendor@partner-lab.example,Informational,UK South,guest.vendor@partner-lab.example,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""OneTimePasscode""]}",,OneTimePasscode,,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:25:00Z,"{""displayName"":""Unknown"",""operatingSystem"":""Unknown""}",1,sig-0068,198.18.0.90,0,"{""City"":""London"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""OneTimePasscode"",""result"":""success""}",,req-0068,188,,,none,"{""additionalDetails"":""""}",guest.vendor@partner-lab.example,sess-gv-1025,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:30:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,149,corr-svc-1030,,,,svc-pipeline@creditsafe.com,Informational,UK South,svc-pipeline@creditsafe.com,Azure DevOps,499b84ac-1321-427f-aa17-267ca0a5a001,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":false,""Methods"":[]}",,None,,singleFactorAuthentication,,Mobile Apps and Desktop clients,[],success,2026-05-28T10:30:00Z,"{""displayName"":"""",""operatingSystem"":""Windows 11""}",0,sig-0069,10.0.4.50,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""none"",""result"":""success""}",,req-0069,189,,,none,"{""additionalDetails"":""""}",svc-pipeline@creditsafe.com,,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:35:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,150,corr-ap-1035,,,,alex.park@creditsafe.com,Informational,UK South,alex.park@creditsafe.com,Microsoft Teams,48ad82fe-8d80-4c8c-8c3c-3c3c3c3c3c3c,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:35:00Z,"{""displayName"":""CS-LT-04421"",""operatingSystem"":""Windows 11""}",1,sig-0070,10.24.12.88,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0070,190,,,none,"{""additionalDetails"":""""}",alex.park@creditsafe.com,sess-ap-1035,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:40:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,151,corr-pn-1040,,,,priya.nair@creditsafe.com,Informational,UK South,priya.nair@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:40:00Z,"{""displayName"":""CS-LT-05219"",""operatingSystem"":""Windows 11""}",1,sig-0071,198.18.0.72,1,"{""City"":""Manchester"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0071,191,unfamiliarLocation,unfamiliarLocation,none,"{""additionalDetails"":""{\""WorkFromHome\"":\""Approved hot-desk office\""}""}",priya.nair@creditsafe.com,sess-pn-1040,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:45:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,152,corr-nb-1045,,,,noah.banks@creditsafe.com,Informational,UK South,noah.banks@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:45:00Z,"{""displayName"":""CS-LT-06102"",""operatingSystem"":""Windows 11""}",1,sig-0072,198.18.0.60,0,"{""City"":""Edinburgh"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0072,192,,,none,"{""additionalDetails"":""""}",noah.banks@creditsafe.com,sess-nb-1045,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T10:50:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,153,corr-sh-1050,,,,samira.holt@creditsafe.com,Informational,UK South,samira.holt@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T10:50:00Z,"{""displayName"":""CS-LT-04773"",""operatingSystem"":""Windows 11""}",1,sig-0073,10.24.21.77,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0073,193,,,none,"{""additionalDetails"":""""}",samira.holt@creditsafe.com,sess-sh-1050,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T11:00:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,154,corr-jv-1100,,,,jordan.velez@creditsafe.com,Informational,UK South,jordan.velez@creditsafe.com,Microsoft Teams,48ad82fe-8d80-4c8c-8c3c-3c3c3c3c3c3c,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T11:00:00Z,"{""displayName"":""CS-DEV-01982"",""operatingSystem"":""Windows 11""}",1,sig-0074,10.24.18.55,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0074,194,,,none,"{""additionalDetails"":""""}",jordan.velez@creditsafe.com,sess-jv-1100,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T11:05:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,155,corr-mk-1105,,,,morgan.kim@creditsafe.com,Informational,UK South,morgan.kim@creditsafe.com,Microsoft Teams,48ad82fe-8d80-4c8c-8c3c-3c3c3c3c3c3c,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T11:05:00Z,"{""displayName"":""CS-LT-03811"",""operatingSystem"":""Windows 11""}",1,sig-0075,10.24.16.10,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0075,195,,,none,"{""additionalDetails"":""""}",morgan.kim@creditsafe.com,sess-mk-1105,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T11:10:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,156,corr-lc-1110,,,,liam.chen@creditsafe.com,Informational,UK South,liam.chen@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T11:10:00Z,"{""displayName"":""CS-DEV-01407"",""operatingSystem"":""Windows 11""}",1,sig-0076,10.24.19.44,0,"{""City"":""Bristol"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0076,196,,,none,"{""additionalDetails"":""""}",liam.chen@creditsafe.com,sess-lc-1110,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T08:02:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,157,corr-pn-0802,,,,priya.nair@creditsafe.com,Informational,UK South,priya.nair@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T08:02:00Z,"{""displayName"":""CS-LT-05219"",""operatingSystem"":""Windows 11""}",1,sig-0077,198.18.0.55,1,"{""City"":""Paris"",""CountryOrRegion"":""FR"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0077,197,unfamiliarLocation,unfamiliarLocation,none,"{""additionalDetails"":""{\""Reason\"":\""Client workshop - calendar invite IT-44821\""}""}",priya.nair@creditsafe.com,sess-pn-0802,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T07:48:00Z,,Sign-in activity,1.0,SignInLogs,53003,FAILURE,Failure,158,corr-ap-0748-fail,,,,alex.park@creditsafe.com,Informational,UK South,alex.park@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],failure,2026-05-28T07:48:00Z,"{""displayName"":""CS-LT-04421"",""operatingSystem"":""Windows 11""}",1,sig-0078,10.24.12.88,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""failure""}",,req-0078,198,,,atRisk,"{""additionalDetails"":""{\""errorCode\"":53003,\""reason\"":\""Conditional Access blocked legacy auth\""}""}",alex.park@creditsafe.com,,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T07:49:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,159,corr-ap-0749,,,,alex.park@creditsafe.com,Informational,UK South,alex.park@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T07:49:00Z,"{""displayName"":""CS-LT-04421"",""operatingSystem"":""Windows 11""}",1,sig-0079,10.24.12.88,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0079,199,,,none,"{""additionalDetails"":""""}",alex.park@creditsafe.com,sess-ap-0749,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T08:00:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,160,corr-cs-0800,,,,cato.syversen@creditsafe.com,Informational,UK South,cato.syversen@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T08:00:00Z,"{""displayName"":""CS-EXEC-001"",""operatingSystem"":""Windows 11""}",1,sig-0080,10.24.12.99,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0080,120,,,none,"{""additionalDetails"":""""}",cato.syversen@creditsafe.com,sess-cs-0800,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T09:25:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,161,corr-cs-0925,,,,cato.syversen@creditsafe.com,Informational,UK South,cato.syversen@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password"",""PhoneAppNotification""]}",,"Password, PhoneAppNotification",,multiFactorAuthentication,,Browser,[],success,2026-05-28T09:25:00Z,"{""displayName"":""CS-EXEC-001"",""operatingSystem"":""Windows 11""}",1,sig-0081,198.18.0.45,1,"{""City"":""Dublin"",""CountryOrRegion"":""IE"",""State"":""""}","{""authMethod"":""PhoneAppNotification"",""result"":""success""}",,req-0081,121,impossibleTravel,impossibleTravel,none,"{""additionalDetails"":""{\""TravelStatus\"":\""Cisco AnyConnect VPN\""}""}",cato.syversen@creditsafe.com,sess-cs-0925,,
tenant-lab-001-a000-0000-0000-000000000001,Azure AD,2026-05-28T15:00:00Z,,Sign-in activity,1.0,SignInLogs,0,SUCCESS,Success,162,corr-u0,,,,user0@creditsafe.com,Informational,UK South,user0@creditsafe.com,Microsoft 365,00000003-0000-0ff1-ce00-000000000000,"[{""Id"":""urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport""}]","{""MfaRequired"":true,""Methods"":[""Password""]}",,Password,,multiFactorAuthentication,,Browser,[],success,2026-05-28T15:00:00Z,"{""displayName"":""CS-LT-0000"",""operatingSystem"":""Windows 11""}",1,sig-0082,10.24.12.0,0,"{""City"":""Cardiff"",""CountryOrRegion"":""GB"",""State"":""""}","{""authMethod"":""Password"",""result"":""success""}",,req-0082,122,,,none,"{""additionalDetails"":""""}",user0@creditsafe.com,sess-u0,,
